formula,T,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
Mg2Si0.9985Bi0.0015,400,3,0.745133,0.693246,0.670752,0.667401,0.666731,12,83,71,12.7012,0.934889,12,68,86,18,71.3373,4.44978,68,24.305,208.98,184.675,25.6556,1.80082,24.305,544.4,1687,1142.6,1177.1,339.427,923,2,15,13,6.0005,5.334,2,3,6,3,3.0015,0.0029985,3,111,148,37,131.018,13.3256,141,1.31,2.02,0.71,1.50673,0.262302,1.31,2,2,0,2,0,2,0,3,3,0.667167,0.889556,0,0,10,10,0.005,0.009995,0,0,14,14,0.007,0.013993,0,2,29,27,2.67917,0.905556,2,0,0,0,0,0,0,0,4,4,1.33283,1.77711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33283,1.77711,0,20.44,32.95,12.51,22.0796,1.09142,22.89,0,0.773,0.773,0.25728,0.343298,0,0,0,0,0,0,0,12,227,215,204.893,14.7162,194,2,0.667167,0.005,0.007,False,0.118407,0.0185336
Mg2Si0.9985Bi0.0015,700,3,0.745133,0.693246,0.670752,0.667401,0.666731,12,83,71,12.7012,0.934889,12,68,86,18,71.3373,4.44978,68,24.305,208.98,184.675,25.6556,1.80082,24.305,544.4,1687,1142.6,1177.1,339.427,923,2,15,13,6.0005,5.334,2,3,6,3,3.0015,0.0029985,3,111,148,37,131.018,13.3256,141,1.31,2.02,0.71,1.50673,0.262302,1.31,2,2,0,2,0,2,0,3,3,0.667167,0.889556,0,0,10,10,0.005,0.009995,0,0,14,14,0.007,0.013993,0,2,29,27,2.67917,0.905556,2,0,0,0,0,0,0,0,4,4,1.33283,1.77711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33283,1.77711,0,20.44,32.95,12.51,22.0796,1.09142,22.89,0,0.773,0.773,0.25728,0.343298,0,0,0,0,0,0,0,12,227,215,204.893,14.7162,194,2,0.667167,0.005,0.007,False,0.118407,0.0185336
Mg2Si0.997Bi0.003,300,3,0.74491,0.693131,0.670722,0.667393,0.66673,12,83,71,12.7357,0.980889,12,68,86,18,71.3413,4.45511,68,24.305,208.98,184.675,25.7461,1.92142,24.305,544.4,1687,1142.6,1176.52,339.296,923,2,15,13,6.001,5.33467,2,3,6,3,3.003,0.005994,3,111,148,37,131.037,13.3179,141,1.31,2.02,0.71,1.50679,0.262382,1.31,2,2,0,2,0,2,0,3,3,0.667667,0.890222,0,0,10,10,0.01,0.01998,0,0,14,14,0.014,0.027972,0,2,29,27,2.69167,0.922222,2,0,0,0,0,0,0,0,4,4,1.33233,1.77644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33233,1.77644,0,20.44,32.95,12.51,22.0858,1.09394,22.89,0,0.773,0.773,0.256894,0.343039,0,0,0,0,0,0,0,12,227,215,204.785,14.7656,194,2,0.667667,0.01,0.014,False,0.118407,0.0185459
Mg2Si0.997Bi0.003,400,3,0.74491,0.693131,0.670722,0.667393,0.66673,12,83,71,12.7357,0.980889,12,68,86,18,71.3413,4.45511,68,24.305,208.98,184.675,25.7461,1.92142,24.305,544.4,1687,1142.6,1176.52,339.296,923,2,15,13,6.001,5.33467,2,3,6,3,3.003,0.005994,3,111,148,37,131.037,13.3179,141,1.31,2.02,0.71,1.50679,0.262382,1.31,2,2,0,2,0,2,0,3,3,0.667667,0.890222,0,0,10,10,0.01,0.01998,0,0,14,14,0.014,0.027972,0,2,29,27,2.69167,0.922222,2,0,0,0,0,0,0,0,4,4,1.33233,1.77644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33233,1.77644,0,20.44,32.95,12.51,22.0858,1.09394,22.89,0,0.773,0.773,0.256894,0.343039,0,0,0,0,0,0,0,12,227,215,204.785,14.7656,194,2,0.667667,0.01,0.014,False,0.118407,0.0185459
Mg2Si0.997Bi0.003,700,3,0.74491,0.693131,0.670722,0.667393,0.66673,12,83,71,12.7357,0.980889,12,68,86,18,71.3413,4.45511,68,24.305,208.98,184.675,25.7461,1.92142,24.305,544.4,1687,1142.6,1176.52,339.296,923,2,15,13,6.001,5.33467,2,3,6,3,3.003,0.005994,3,111,148,37,131.037,13.3179,141,1.31,2.02,0.71,1.50679,0.262382,1.31,2,2,0,2,0,2,0,3,3,0.667667,0.890222,0,0,10,10,0.01,0.01998,0,0,14,14,0.014,0.027972,0,2,29,27,2.69167,0.922222,2,0,0,0,0,0,0,0,4,4,1.33233,1.77644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33233,1.77644,0,20.44,32.95,12.51,22.0858,1.09394,22.89,0,0.773,0.773,0.256894,0.343039,0,0,0,0,0,0,0,12,227,215,204.785,14.7656,194,2,0.667667,0.01,0.014,False,0.118407,0.0185459
Mg2Si0.995Bi0.005,300,3,0.744614,0.692978,0.670682,0.667383,0.666729,12,83,71,12.7817,1.04222,12,68,86,18,71.3467,4.46222,68,24.305,208.98,184.675,25.8667,2.08221,24.305,544.4,1687,1142.6,1175.76,339.121,923,2,15,13,6.00167,5.33556,2,3,6,3,3.005,0.00998333,3,111,148,37,131.062,13.3076,141,1.31,2.02,0.71,1.50687,0.262489,1.31,2,2,0,2,0,2,0,3,3,0.668333,0.891111,0,0,10,10,0.0166667,0.0332778,0,0,14,14,0.0233333,0.0465889,0,2,29,27,2.70833,0.944444,2,0,0,0,0,0,0,0,4,4,1.33167,1.77556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33167,1.77556,0,20.44,32.95,12.51,22.0942,1.09727,22.89,0,0.773,0.773,0.256378,0.342692,0,0,0,0,0,0,0,12,227,215,204.642,14.831,194,2,0.668333,0.0166667,0.0233333,False,0.118407,0.0185622
Mg2Si0.995Bi0.005,400,3,0.744614,0.692978,0.670682,0.667383,0.666729,12,83,71,12.7817,1.04222,12,68,86,18,71.3467,4.46222,68,24.305,208.98,184.675,25.8667,2.08221,24.305,544.4,1687,1142.6,1175.76,339.121,923,2,15,13,6.00167,5.33556,2,3,6,3,3.005,0.00998333,3,111,148,37,131.062,13.3076,141,1.31,2.02,0.71,1.50687,0.262489,1.31,2,2,0,2,0,2,0,3,3,0.668333,0.891111,0,0,10,10,0.0166667,0.0332778,0,0,14,14,0.0233333,0.0465889,0,2,29,27,2.70833,0.944444,2,0,0,0,0,0,0,0,4,4,1.33167,1.77556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33167,1.77556,0,20.44,32.95,12.51,22.0942,1.09727,22.89,0,0.773,0.773,0.256378,0.342692,0,0,0,0,0,0,0,12,227,215,204.642,14.831,194,2,0.668333,0.0166667,0.0233333,False,0.118407,0.0185622
Mg2Si0.995Bi0.005,700,3,0.744614,0.692978,0.670682,0.667383,0.666729,12,83,71,12.7817,1.04222,12,68,86,18,71.3467,4.46222,68,24.305,208.98,184.675,25.8667,2.08221,24.305,544.4,1687,1142.6,1175.76,339.121,923,2,15,13,6.00167,5.33556,2,3,6,3,3.005,0.00998333,3,111,148,37,131.062,13.3076,141,1.31,2.02,0.71,1.50687,0.262489,1.31,2,2,0,2,0,2,0,3,3,0.668333,0.891111,0,0,10,10,0.0166667,0.0332778,0,0,14,14,0.0233333,0.0465889,0,2,29,27,2.70833,0.944444,2,0,0,0,0,0,0,0,4,4,1.33167,1.77556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33167,1.77556,0,20.44,32.95,12.51,22.0942,1.09727,22.89,0,0.773,0.773,0.256378,0.342692,0,0,0,0,0,0,0,12,227,215,204.642,14.831,194,2,0.668333,0.0166667,0.0233333,False,0.118407,0.0185622
Mg2Si0.994Bi0.006,300,3,0.744466,0.692902,0.670662,0.667378,0.666728,12,83,71,12.8047,1.07289,12,68,86,18,71.3493,4.46578,68,24.305,208.98,184.675,25.927,2.16261,24.305,544.4,1687,1142.6,1175.38,339.033,923,2,15,13,6.002,5.336,2,3,6,3,3.006,0.011976,3,111,148,37,131.074,13.3024,141,1.31,2.02,0.71,1.50691,0.262542,1.31,2,2,0,2,0,2,0,3,3,0.668667,0.891556,0,0,10,10,0.02,0.03992,0,0,14,14,0.028,0.055888,0,2,29,27,2.71667,0.955556,2,0,0,0,0,0,0,0,4,4,1.33133,1.77511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33133,1.77511,0,20.44,32.95,12.51,22.0984,1.09894,22.89,0,0.773,0.773,0.256121,0.342519,0,0,0,0,0,0,0,12,227,215,204.57,14.8636,194,2,0.668667,0.02,0.028,False,0.118407,0.0185704
Mg2Si0.993Bi0.007,400,3,0.744319,0.692825,0.670642,0.667373,0.666727,12,83,71,12.8277,1.10356,12,68,86,18,71.352,4.46933,68,24.305,208.98,184.675,25.9873,2.24301,24.305,544.4,1687,1142.6,1175,338.944,923,2,15,13,6.00233,5.33644,2,3,6,3,3.007,0.0139673,3,111,148,37,131.086,13.2972,141,1.31,2.02,0.71,1.50695,0.262596,1.31,2,2,0,2,0,2,0,3,3,0.669,0.892,0,0,10,10,0.0233333,0.0465578,0,0,14,14,0.0326667,0.0651809,0,2,29,27,2.725,0.966667,2,0,0,0,0,0,0,0,4,4,1.331,1.77467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.331,1.77467,0,20.44,32.95,12.51,22.1025,1.10059,22.89,0,0.773,0.773,0.255863,0.342345,0,0,0,0,0,0,0,12,227,215,204.498,14.8961,194,2,0.669,0.0233333,0.0326667,False,0.118407,0.0185786
Mg2Si0.993Bi0.007,700,3,0.744319,0.692825,0.670642,0.667373,0.666727,12,83,71,12.8277,1.10356,12,68,86,18,71.352,4.46933,68,24.305,208.98,184.675,25.9873,2.24301,24.305,544.4,1687,1142.6,1175,338.944,923,2,15,13,6.00233,5.33644,2,3,6,3,3.007,0.0139673,3,111,148,37,131.086,13.2972,141,1.31,2.02,0.71,1.50695,0.262596,1.31,2,2,0,2,0,2,0,3,3,0.669,0.892,0,0,10,10,0.0233333,0.0465578,0,0,14,14,0.0326667,0.0651809,0,2,29,27,2.725,0.966667,2,0,0,0,0,0,0,0,4,4,1.331,1.77467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.331,1.77467,0,20.44,32.95,12.51,22.1025,1.10059,22.89,0,0.773,0.773,0.255863,0.342345,0,0,0,0,0,0,0,12,227,215,204.498,14.8961,194,2,0.669,0.0233333,0.0326667,False,0.118407,0.0185786
Mg2Si0.98Bi0.02,300,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,83,71,13.1267,1.50222,12,68,86,18,71.3867,4.51556,68,24.305,208.98,184.675,26.7711,3.28818,24.305,544.4,1687,1142.6,1170.05,337.741,923,2,15,13,6.00667,5.34222,2,3,6,3,3.02,0.0397333,3,111,148,37,131.247,13.2278,141,1.31,2.02,0.71,1.50747,0.263289,1.31,2,2,0,2,0,2,0,3,3,0.673333,0.897778,0,0,10,10,0.0666667,0.132444,0,0,14,14,0.0933333,0.185422,0,2,29,27,2.83333,1.11111,2,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,20.44,32.95,12.51,22.1567,1.1216,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,12,227,215,203.567,15.3098,194,2,0.673333,0.0666667,0.0933333,False,0.118407,0.0186849
Mg2Si0.98Bi0.02,400,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,83,71,13.1267,1.50222,12,68,86,18,71.3867,4.51556,68,24.305,208.98,184.675,26.7711,3.28818,24.305,544.4,1687,1142.6,1170.05,337.741,923,2,15,13,6.00667,5.34222,2,3,6,3,3.02,0.0397333,3,111,148,37,131.247,13.2278,141,1.31,2.02,0.71,1.50747,0.263289,1.31,2,2,0,2,0,2,0,3,3,0.673333,0.897778,0,0,10,10,0.0666667,0.132444,0,0,14,14,0.0933333,0.185422,0,2,29,27,2.83333,1.11111,2,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,20.44,32.95,12.51,22.1567,1.1216,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,12,227,215,203.567,15.3098,194,2,0.673333,0.0666667,0.0933333,False,0.118407,0.0186849
Mg2Si0.98Bi0.02,700,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,83,71,13.1267,1.50222,12,68,86,18,71.3867,4.51556,68,24.305,208.98,184.675,26.7711,3.28818,24.305,544.4,1687,1142.6,1170.05,337.741,923,2,15,13,6.00667,5.34222,2,3,6,3,3.02,0.0397333,3,111,148,37,131.247,13.2278,141,1.31,2.02,0.71,1.50747,0.263289,1.31,2,2,0,2,0,2,0,3,3,0.673333,0.897778,0,0,10,10,0.0666667,0.132444,0,0,14,14,0.0933333,0.185422,0,2,29,27,2.83333,1.11111,2,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,20.44,32.95,12.51,22.1567,1.1216,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,12,227,215,203.567,15.3098,194,2,0.673333,0.0666667,0.0933333,False,0.118407,0.0186849
Mg2Si0.98Bi0.02,1000,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,83,71,13.1267,1.50222,12,68,86,18,71.3867,4.51556,68,24.305,208.98,184.675,26.7711,3.28818,24.305,544.4,1687,1142.6,1170.05,337.741,923,2,15,13,6.00667,5.34222,2,3,6,3,3.02,0.0397333,3,111,148,37,131.247,13.2278,141,1.31,2.02,0.71,1.50747,0.263289,1.31,2,2,0,2,0,2,0,3,3,0.673333,0.897778,0,0,10,10,0.0666667,0.132444,0,0,14,14,0.0933333,0.185422,0,2,29,27,2.83333,1.11111,2,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.32667,1.76889,0,20.44,32.95,12.51,22.1567,1.1216,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,12,227,215,203.567,15.3098,194,2,0.673333,0.0666667,0.0933333,False,0.118407,0.0186849
Mg2Si0.6Ge0.4Bi0.02,300,4,0.704014,0.66989,0.662615,0.662274,0.662252,12,83,71,15.5166,5.2603,12,68,86,18,71.5629,4.71909,68,24.305,208.98,184.675,32.6811,12.9202,24.305,544.4,1687,1142.6,1110.48,255.815,923,2,15,13,6.0596,5.37696,2,3,6,3,3.15232,0.262269,3,111,148,37,132.305,11.7249,141,1.31,2.02,0.71,1.52464,0.284286,1.31,2,2,0,2,0,2,0,3,3,0.682119,0.903469,0,0,10,10,1.39073,2.39463,0,0,14,14,0.0927152,0.184202,0,2,29,27,4.16556,2.93408,2,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,20.44,32.95,12.51,22.4851,0.812622,22.89,0,0.773,0.773,0.204305,0.273308,0,0,0,0,0,0,0,12,227,215,203.457,15.0616,194,2,0.682119,1.39073,0.0927152,False,0.118407,0.0216827
Mg2Si0.6Ge0.4Bi0.02,400,4,0.704014,0.66989,0.662615,0.662274,0.662252,12,83,71,15.5166,5.2603,12,68,86,18,71.5629,4.71909,68,24.305,208.98,184.675,32.6811,12.9202,24.305,544.4,1687,1142.6,1110.48,255.815,923,2,15,13,6.0596,5.37696,2,3,6,3,3.15232,0.262269,3,111,148,37,132.305,11.7249,141,1.31,2.02,0.71,1.52464,0.284286,1.31,2,2,0,2,0,2,0,3,3,0.682119,0.903469,0,0,10,10,1.39073,2.39463,0,0,14,14,0.0927152,0.184202,0,2,29,27,4.16556,2.93408,2,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,20.44,32.95,12.51,22.4851,0.812622,22.89,0,0.773,0.773,0.204305,0.273308,0,0,0,0,0,0,0,12,227,215,203.457,15.0616,194,2,0.682119,1.39073,0.0927152,False,0.118407,0.0216827
Mg2Si0.6Ge0.4Bi0.02,700,4,0.704014,0.66989,0.662615,0.662274,0.662252,12,83,71,15.5166,5.2603,12,68,86,18,71.5629,4.71909,68,24.305,208.98,184.675,32.6811,12.9202,24.305,544.4,1687,1142.6,1110.48,255.815,923,2,15,13,6.0596,5.37696,2,3,6,3,3.15232,0.262269,3,111,148,37,132.305,11.7249,141,1.31,2.02,0.71,1.52464,0.284286,1.31,2,2,0,2,0,2,0,3,3,0.682119,0.903469,0,0,10,10,1.39073,2.39463,0,0,14,14,0.0927152,0.184202,0,2,29,27,4.16556,2.93408,2,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,20.44,32.95,12.51,22.4851,0.812622,22.89,0,0.773,0.773,0.204305,0.273308,0,0,0,0,0,0,0,12,227,215,203.457,15.0616,194,2,0.682119,1.39073,0.0927152,False,0.118407,0.0216827
Mg2Si0.6Ge0.4Bi0.02,1000,4,0.704014,0.66989,0.662615,0.662274,0.662252,12,83,71,15.5166,5.2603,12,68,86,18,71.5629,4.71909,68,24.305,208.98,184.675,32.6811,12.9202,24.305,544.4,1687,1142.6,1110.48,255.815,923,2,15,13,6.0596,5.37696,2,3,6,3,3.15232,0.262269,3,111,148,37,132.305,11.7249,141,1.31,2.02,0.71,1.52464,0.284286,1.31,2,2,0,2,0,2,0,3,3,0.682119,0.903469,0,0,10,10,1.39073,2.39463,0,0,14,14,0.0927152,0.184202,0,2,29,27,4.16556,2.93408,2,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.34437,1.78062,0,20.44,32.95,12.51,22.4851,0.812622,22.89,0,0.773,0.773,0.204305,0.273308,0,0,0,0,0,0,0,12,227,215,203.457,15.0616,194,2,0.682119,1.39073,0.0927152,False,0.118407,0.0216827
Mg2Si0.98Ag0.02,300,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,47,35,12.8867,1.18222,12,65,78,13,71.2467,4.41218,68,24.305,107.868,83.5632,26.0971,2.3894,24.305,923,1687,764,1174.65,335.537,923,2,14,12,5.98,5.30667,2,3,5,2,3.01333,0.0264889,3,111,145,34,131.227,13.2148,141,1.31,1.93,0.62,1.50687,0.262489,1.31,1,2,1,1.99333,0.0132444,2,0,2,2,0.653333,0.879822,0,0,10,10,0.0666667,0.132444,0,0,0,0,0,0,0,2,11,9,2.71333,0.951111,2,0,1,1,0.00666667,0.0132444,0,0,4,4,1.30667,1.75964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.31333,1.75529,0,16.33,22.89,6.56,22.0459,1.12542,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,194,227,33,204.987,14.6489,194,1.99333,0.653333,0.0666667,0,False,0.0916268,0.0185586
Mg2Si0.98Ag0.02,400,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,47,35,12.8867,1.18222,12,65,78,13,71.2467,4.41218,68,24.305,107.868,83.5632,26.0971,2.3894,24.305,923,1687,764,1174.65,335.537,923,2,14,12,5.98,5.30667,2,3,5,2,3.01333,0.0264889,3,111,145,34,131.227,13.2148,141,1.31,1.93,0.62,1.50687,0.262489,1.31,1,2,1,1.99333,0.0132444,2,0,2,2,0.653333,0.879822,0,0,10,10,0.0666667,0.132444,0,0,0,0,0,0,0,2,11,9,2.71333,0.951111,2,0,1,1,0.00666667,0.0132444,0,0,4,4,1.30667,1.75964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.31333,1.75529,0,16.33,22.89,6.56,22.0459,1.12542,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,194,227,33,204.987,14.6489,194,1.99333,0.653333,0.0666667,0,False,0.0916268,0.0185586
Mg2Si0.98Ag0.02,700,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,47,35,12.8867,1.18222,12,65,78,13,71.2467,4.41218,68,24.305,107.868,83.5632,26.0971,2.3894,24.305,923,1687,764,1174.65,335.537,923,2,14,12,5.98,5.30667,2,3,5,2,3.01333,0.0264889,3,111,145,34,131.227,13.2148,141,1.31,1.93,0.62,1.50687,0.262489,1.31,1,2,1,1.99333,0.0132444,2,0,2,2,0.653333,0.879822,0,0,10,10,0.0666667,0.132444,0,0,0,0,0,0,0,2,11,9,2.71333,0.951111,2,0,1,1,0.00666667,0.0132444,0,0,4,4,1.30667,1.75964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.31333,1.75529,0,16.33,22.89,6.56,22.0459,1.12542,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,194,227,33,204.987,14.6489,194,1.99333,0.653333,0.0666667,0,False,0.0916268,0.0185586
Mg2Si0.98Ag0.02,1000,3,0.742428,0.691848,0.670391,0.667311,0.66672,12,47,35,12.8867,1.18222,12,65,78,13,71.2467,4.41218,68,24.305,107.868,83.5632,26.0971,2.3894,24.305,923,1687,764,1174.65,335.537,923,2,14,12,5.98,5.30667,2,3,5,2,3.01333,0.0264889,3,111,145,34,131.227,13.2148,141,1.31,1.93,0.62,1.50687,0.262489,1.31,1,2,1,1.99333,0.0132444,2,0,2,2,0.653333,0.879822,0,0,10,10,0.0666667,0.132444,0,0,0,0,0,0,0,2,11,9,2.71333,0.951111,2,0,1,1,0.00666667,0.0132444,0,0,4,4,1.30667,1.75964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.31333,1.75529,0,16.33,22.89,6.56,22.0459,1.12542,22.89,0,0.773,0.773,0.252513,0.340051,0,0,0,0,0,0,0,194,227,33,204.987,14.6489,194,1.99333,0.653333,0.0666667,0,False,0.0916268,0.0185586
Mg2Si0.6Ge0.4Ag0.02,300,4,0.704014,0.66989,0.662615,0.662274,0.662252,12,47,35,15.2781,4.84979,12,65,79,14,71.4238,4.61997,68,24.305,107.868,83.5632,32.0115,11.7672,24.305,923,1687,764,1115.05,254.374,923,2,14,12,6.03311,5.34187,2,3,5,2,3.1457,0.250866,3,111,145,34,132.285,11.7118,141,1.31,2.01,0.7,1.52404,0.283496,1.31,1,2,1,1.99338,0.0131573,2,0,2,2,0.662252,0.885926,0,0,10,10,1.39073,2.39463,0,0,0,0,0,0,0,2,14,12,4.04636,2.72883,2,0,1,1,0.00662252,0.0131573,0,0,4,4,1.3245,1.77185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33113,1.76747,0,16.33,23.005,6.675,22.375,0.848954,22.89,0,0.773,0.773,0.204305,0.273308,0,0,0,0,0,0,0,194,227,33,204.868,14.3941,194,1.99338,0.662252,1.39073,0,False,0.115294,0.0215622
Mg2Si0.6Ge0.4Ag0.02,400,4,0.704014,0.66989,0.662615,0.662274,0.662252,12,47,35,15.2781,4.84979,12,65,79,14,71.4238,4.61997,68,24.305,107.868,83.5632,32.0115,11.7672,24.305,923,1687,764,1115.05,254.374,923,2,14,12,6.03311,5.34187,2,3,5,2,3.1457,0.250866,3,111,145,34,132.285,11.7118,141,1.31,2.01,0.7,1.52404,0.283496,1.31,1,2,1,1.99338,0.0131573,2,0,2,2,0.662252,0.885926,0,0,10,10,1.39073,2.39463,0,0,0,0,0,0,0,2,14,12,4.04636,2.72883,2,0,1,1,0.00662252,0.0131573,0,0,4,4,1.3245,1.77185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.33113,1.76747,0,16.33,23.005,6.675,22.375,0.848954,22.89,0,0.773,0.773,0.204305,0.273308,0,0,0,0,0,0,0,194,227,33,204.868,14.3941,194,1.99338,0.662252,1.39073,0,False,0.115294,0.0215622
